"    Бытовая техника","","","",""
"                Сварочный аппарат ""Кентавр СВ-250ТПК""","50438","2050","","заканчиваются"
"                Сварочный инвертор ""Кентавр СВ-180А""","40335","2516","","нет"
"                Сварочный инвертор ""Кентавр СВ-200А""","40336","2644","","нет"
"                Сварочный инвертор ""Кентавр СВ-200В""","41712","","","нет"
"                Сварочный инвертор ""Кентавр СВ-200Н""","50608","1532","","достаточно"
"                Сварочный инвертор ""Кентавр СВ-200НК""","50609","1642","","достаточно"
"                Сварочный инвертор ""Кентавр СВ-200ПГ""","41995","2735","","нет"
"                Сварочный инвертор ""Кентавр СВ-200РДК микрон""","43156","3063","","нет"
"                Сварочный инвертор ""Кентавр СВ-200С""","16214","2881","","нет"
"                Сварочный инвертор ""Кентавр СВ-200СА""","17398","3355","","нет"
"                Сварочный инвертор ""Кентавр СВ-200СД""","42353","2935","","нет"
"                Сварочный инвертор ""Кентавр СВ-200СК""","17397","3008","","нет"
"                Сварочный инвертор ""Кентавр СВ-200Т1""","46277","2165","","нет"
"                Сварочный инвертор ""Кентавр СВ-200Т1К""","46276","2332","","нет"
"                Сварочный инвертор ""Кентавр СВ-200ТД форсаж""","46278","2571","","нет"
"                Сварочный инвертор ""Кентавр СВ-205Т форсаж""","43689","2870","","нет"
"                Сварочный инвертор ""Кентавр СВ-205ТД форсаж""","43690","2571","","нет"
"                Сварочный инвертор ""Кентавр СВ-215А""","40337","2990","","нет"
"                Сварочный инвертор ""Кентавр СВ-230С""","17123","3920","","нет"
"                Сварочный инвертор ""Кентавр СВ-235ТД форсаж""","43691","3199","","нет"
"                Сварочный инвертор ""Кентавр СВ-250Н""","50610","1721","","достаточно"
"                Сварочный инвертор ""Кентавр СВ-250НДК""","50611","1861","","достаточно"
"                Сварочный инвертор ""Кентавр СВ-250НК""                                     ►НОВИНКА◄","51738","1807","","заканчиваются"
"                Сварочный инвертор ""Кентавр СВ-250ПГ""","41996","3209","","нет"
"                Сварочный инвертор ""Кентавр СВ-250РД""","43157","4467","","в резерве"
"                Сварочный инвертор ""Кентавр СВ-250С""","17122","4430","","нет"
"                Сварочный инвертор ""Кентавр СВ-250Т форсаж""","46279","2190","","нет"
"                Сварочный инвертор ""Кентавр СВ-250ТД форсаж""","46280","2251","","нет"
"                Сварочный инвертор ""Кентавр СВ-250ТДК форсаж""","46281","2963","","нет"
"                Сварочный инвертор ""Кентавр СВ-255ТД форсаж""","43692","4276","","нет"
"                Сварочный инвертор ""Кентавр СВ-270ТД форсаж""","46282","3379","","нет"
"                Сварочный инвертор ""Кентавр СВ-300ТД форсаж""","43693","4096","","нет"
"                Сварочный инвертор ""Кентавр СПАВ-200Н""","50605","5387","","достаточно"
"                Сварочный инвертор ""Кентавр СПАВ-200СД форсаж""","43462","6399","","нет"
"                Сварочный инвертор ""Кентавр СПАВ-200СДС форсаж""","43463","6997","","нет"
"                Сварочный инвертор ""Кентавр СПАВ-205В""","41713","5502","","нет"
"                Сварочный инвертор ""Кентавр СПАВ-205С""","17458","5980","","нет"
"                Сварочный инвертор ""Кентавр СПАВ-225В""","41714","5681","","нет"
"                Сварочный инвертор ""Кентавр СПАВ-225СД форсаж""","43464","6698","","нет"
"                Сварочный инвертор ""Кентавр СПАВ-225СДС форсаж""","43465","7326","","нет"
"                Сварочный инвертор ""Кентавр СПАВ-235С""","17459","6369","","нет"
"                Сварочный инвертор ""Кентавр СПАВ-250Н""","50607","5678","","достаточно"
"                Сварочный инвертор ""Кентавр СПАВ-250НДР""","50606","6115","","достаточно"
"                Сварочный инвертор ""Кентавр СПАВ-250СД форсаж""","43466","7385","","нет"
"                Сварочный инвертор ""Кентавр СПАВ-250СДС форсаж""","43467","8133","","нет"
"                Сварочный полуавтомат ""Кентавр СПА-175С""","16387","4336","","нет"
"                Сварочный полуавтомат ""Кентавр СПА-195H""","50616","3756","","заканчиваются"
"                Сварочный полуавтомат ""Кентавр СПА-195С""","16215","4545","","нет"
"                Сварочный полуавтомат ""Кентавр СПА-245H""","50612","4135","","заканчиваются"
"                Сварочный трансформатор ""Кентавр СТ-200С""","16216","1832","","нет"
"                Сварочный трансформатор ""Кентавр СТ-250С""","16388","2018","",""
"                Сварочный трансформатор ""Кентавр СТ-300С""","16389","2422","","нет"
"        Стабилизаторы напряжения","","","",""
"            Стабилизатор напряжения Vitals Rs 1000k","16431","3628","","нет"
"            Стабилизатор напряжения Vitals Rs 1001kd","16434","3956","","нет"
"            Стабилизатор напряжения Vitals Rs 100k","16430","675","","нет"
"            Стабилизатор напряжения Vitals Rs 101kd","16433","726","","нет"
"            Стабилизатор напряжения Vitals Rs 50k","16429","565","","нет"
"            Стабилизатор напряжения Vitals Rs 51kd","16432","616","","нет"
"            Стабилизатор напряжения Vitals Rsa 52k","16435","438","","нет"
"            Стабилизатор напряжения Vitals Rw 1002kd","43644","4336","","нет"
"            Стабилизатор напряжения Vitals Rw 201kd","42355","1112","","нет"
"            Стабилизатор напряжения Vitals Rw 501kd","42356","2261","","нет"
"            Стабилизатор напряжения Vitals Rw 801kd","43643","3887","","нет"
"            Стабилизатор напряжения Vitals Trs 1500kd","42357","13491","","нет"
"            Стабилизатор напряжения Vitals Trs 2000kd","42358","17101","","нет"
"            Стабилизатор напряжения Vitals Trs 3000kd","42359","20894","","нет"
"            Стабилизатор напряжения Vitals Ts 300kd","16436","2589","","нет"
"            Стабилизатор напряжения Vitals Ts 500kd","16437","3118","","нет"
"        Станки","","","",""
"            Станки точильные ""Кентавр""","","","",""
"                Станок точильный Кентавр ВТ-125С                                             ►НОВИНКА◄","50652","523","","достаточно"
"                Станок точильный Кентавр ВТ-125СК                                           ►НОВИНКА◄","50653","592","","достаточно"
"                Станок точильный Кентавр ВТА-150С                                           ►НОВИНКА◄","50654","577","","достаточно"
"                Станок точильный Кентавр ВТА-150СК                                         ►НОВИНКА◄","50655","643","","достаточно"
"                Станок точильный Кентавр ВТА-200СК                                         ►НОВИНКА◄","50656","957","","достаточно"
"        Станки для заточки цепей","","","",""
"            Станок для заточки цепей электрический ""Vitals Professional ZKA8511s""","51863","957","","достаточно"
"            Станок для заточки цепей электрический ""Vitals ZKA8510s""           ►НОВИНКА◄","51315","748","","достаточно"
"            Станок для заточки цепей электрический ""Кентавр СЗ-100""","41717","643","","достаточно"
"        Строительное оборудование","","","",""
"            Строительное оборудование ""Biedronka""","","","",""
"                Вибраторы глубинные и комплектующие ""Biedronka""","","","",""
"                    Вибробулава и гибкий вал 32ммх6м, комплект","16723","3319","","заканчиваются"
"                    Вибробулава и гибкий вал 38ммх6м, комплект","16724","3618","","заканчиваются"
"                    Вибробулава и гибкий вал 45ммх6м, комплект","16725","3887","","заканчиваются"
"                    Вибробулава и гибкий вал 50ммх6м, комплект","16726","4156","","заканчиваются"
"                    Вибробулава и гибкий вал 60ммх6м, комплект","16727","4575","","заканчиваются"
"                    Привод глубинного вибратора ""Biedronka WB3600D""","16785","12767","","достаточно"
"                Виброплиты ""Biedronka""","","","",""
"                    Виброплита ""Biedronka PW16030K2""","14796","44469","","в резерве"
"                    Виброплита ""Biedronka PW27038RK""","16721","98469","","в резерве"
"                    Виброплита ""Biedronka PW8012BK""","41844","22248","","в резерве"
"                    Виброплита ""Biedronka PW8012K""","14792","21276","","нет"
"                    Виброплита ""Biedronka PW8813BK""","14793","23285","","нет"
"                    Виброплита ""Biedronka PW8813BZK""","14794","24786","","нет"
"                    Виброплита ""Biedronka PW9515BK""","14795","25731","","нет"
"                Виброрейки ""Biedronka""","","","",""
"                    Виброрейка ""Biedronka LWB1260""","41845","20007","","нет"
"                    Рейка алюминиевая 2,4м LWB1260","41847","2889","","нет"
"                    Рейка алюминиевая 3,0м LWB1260","41848","3348","","нет"
"                    Рейка алюминиевая 3,7м LWB1260","41849","4266","","нет"
"                    Рейка алюминиевая 4,3м LWB1260","41850","4752","","нет"
"                    Рейка алюминиевая 4,9м LWB1260","41851","5076","","нет"
"                Вибротрамбовки ""Biedronka""","","","",""
"                    Вибротрамбовка ""Biedronka UW7814K""","16722","36855","","нет"
"                    Вибротрамбовка ""Biedronka UW8010K""","14797","32724","","нет"
"                    Вибротрамбовка ""Biedronka UW8214FLK""","44417","44469","","нет"
"                Машины затирочные ""Biedronka""","","","",""
"                    Диск затирочный ф 100см","16791","1917","","заканчиваются"
"                    Диск затирочный ф 60см","16789","1107","","заканчиваются"
"                    Диск затирочный ф 90см","16790","1728","","заканчиваются"
"                    Лопасти затирочные 150х270х1,5мм, комплект 4шт","16786","648","","заканчиваются"
"                    Лопасти затирочные 150х350х1,5мм, комплект 4шт","16787","729","","заканчиваются"
"                    Лопасти затирочные 150х450х1,5мм, комплект 4шт","16788","891","","заканчиваются"
"                    Машина затирочная ""Biedronka ZB120K""","16718","38124","","заканчиваются"
"                    Машина затирочная ""Biedronka ZB60K""","16716","27324","","заканчиваются"
"                    Машина затирочная ""Biedronka ZB90K""","16717","28593","","нет"
"                Машины фрезеровальные ""Biedronka""","","","",""
"                    Машина фрезеровальная по бетону ""Biedronka FB2003K""","41852","40338","","заканчиваются"
"                Машины шлифовальные ""Biedronka""","","","",""
"                    Машина шлифовальная по бетону ""Biedronka SB5003K""","41853","40986","","заканчиваются"
"                Шовнарезчики ""Biedronka""","","","",""
"                    Диск отрезной по асфальту с алмазным напылением (d=350mm) ","39384","1917","","достаточно"
"                    Диск отрезной по асфальту с алмазным напылением (d=450mm) ","39388","2862","","заканчиваются"
"                    Диск отрезной по асфальту с алмазным напылением (d=500mm) ","39386","3807","","достаточно"
"                    Диск отрезной по бетону с алмазным напылением (d=350mm) ","39383","1917","","достаточно"
"                    Диск отрезной по бетону с алмазным напылением (d=450mm) ","39387","2862","","заканчиваются"
"                    Диск отрезной по бетону с алмазным напылением (d=500mm) ","39385","3807","","заканчиваются"
"                    Шовнарезчик ""Biedronka PZ1250K""","16720","42255","","достаточно"
"                    Шовнарезчик ""Biedronka PZ1345K""","16719","37476","","заканчиваются"
"                    Шовнарезчик ""Biedronka PZ7035K""","38730","22707","","достаточно"
"            Строительное оборудование","","","",""
"                Вибраторы глубинные и комплектующие ""Кентавр""","","","",""
"                    Вибратор глубинный для бетона ""Кентавр ВБР0801Э""","40346","700","","нет"
"                    Вибратор глубинный для бетона ""Кентавр ВБР1401Э""","40351","2691","","нет"
"                    Вибратор глубинный для бетона ""Кентавр ВБР1501Э""","40342","3610","","нет"
"                    Вибратор глубинный для бетона ""Кентавр ВБР1502Э""","40360","2396","","нет"
"                    Вибратор глубинный для бетона ""Кентавр ВБР1601Э""","40352","2849","","нет"
"                    Вибратор глубинный для бетона ""Кентавр ВБР1602Э""","45774","2849","","нет"
"                    Вибратор глубинный для бетона ""Кентавр ВБР2001Э""","45768","3824","","заканчиваются"
"                    Вибратор глубинный для бетона ""Кентавр ВБР2002Э""","45775","2990","","достаточно"
"                    Вибробулава 38ммх450мм ВБР1401Э/1601Э/1602Э/2002Э","40354","658","","нет"
"                    Вибробулава 51ммх450мм ВБР1401Э/1601Э/1602Э/2002Э","40355","","","нет"
"                    Вибробулава 76ммх450мм ВБР1401Э/1601Э/1602Э/2002Э","40356","1319","","нет"
"                    Вибробулава и гибкий вал 32ммх4м, комплект ВБР1501Э/2001Э","40343","1550","","нет"
"                    Вибробулава и гибкий вал 32ммх6м, комплект ВБР1501Э/2001Э","40383","1860","","нет"
"                    Вибробулава и гибкий вал 35ммх1,5м, комплект ВБР0801Э","40348","577","","нет"
"                    Вибробулава и гибкий вал 38ммх4м, комплект ВБР1501Э/2001Э","40344","1604","","нет"
"                    Вибробулава и гибкий вал 38ммх4м, комплект ВБР2001Э","45770","1516","","нет"
"                    Вибробулава и гибкий вал 38ммх6м, комплект ВБР1501Э/2001Э","40384","1914","","нет"
"                    Вибробулава и гибкий вал 38ммх6м, комплект ВБР1502Э","40387","1541","","заканчиваются"
"                    Вибробулава и гибкий вал 45ммх4м, комплект ВБР1501Э/2001Э","40345","1674","","нет"
"                    Вибробулава и гибкий вал 45ммх4м, комплект ВБР2001Э","45772","1573","","нет"
"                    Вибробулава и гибкий вал 45ммх6м, комплект ВБР1501Э/2001Э","40385","1969","","нет"
"                    Вибробулава и гибкий вал 45ммх6м, комплект ВБР1502Э","40388","1599","","нет"
"                    Вибробулава и гибкий вал 50ммх6м, комплект ВБР1502Э","40389","1659","","нет"
"                    Вибробулава и гибкий вал 70ммх6м, комплект ВБР1502Э","40362","1768","","нет"
"                    Гибкий вал 3м ВБР1401Э/1601Э/1602Э/2002Э","40357","646","","нет"
"                    Гибкий вал 4,5м ВБР1401Э/1601Э/1602Э/2002Э","40358","897","","заканчиваются"
"                    Гибкий вал 6м ВБР1401Э/1601Э/1602Э/2002Э","40359","1136","","нет"
"                Виброплиты ""Кентавр""","","","",""
"                    Виброплита ""Кентавр ВП 100-1К""","46765","16385","","нет"
"                    Виброплита ""Кентавр ВП 100-1КБ""","46766","15142","","нет"
"                    Виброплита ""Кентавр ВП 100К""","38817","14269","","нет"
"                    Виброплита ""Кентавр ВП 40""","38812","9027","","нет"
"                    Виброплита ""Кентавр ВП 50""","14791","9901","","нет"
"                    Виброплита ""Кентавр ВП 60К""","38813","11648","","нет"
"                    Виброплита ""Кентавр ВП 60КБ""","38814","12522","","нет"
"                    Виброплита ""Кентавр ВП 70КБ""","46763","12522","","нет"
"                    Виброплита ""Кентавр ВП 90-1КБ""","38816","13395","","в резерве"
"                    Виброплита ""Кентавр ВП 90К""","38815","15770","","нет"
"                    Виброплита ""Кентавр ВП 95КБ""","46764","17133","","нет"
"                Виброрейки ""Кентавр""","","","",""
"                    Виброрейка для бетона ""Кентавр ВР2501Б""","40363","11231","","нет"
"                    Рейка алюминиевая 2,5м ВР2501Б","40365","4850","","нет"
"                    Рейка алюминиевая 2м ВР2501Б","40364","3938","","нет"
"                    Рейка алюминиевая 3,5м ВР2501Б","40367","7293","","заканчиваются"
"                    Рейка алюминиевая 3м ВР2501Б","40366","5761","","нет"
"                    Рейка алюминиевая 4м ВР2501Б","40368","8824","","нет"
"                Вибротрамбовки ""Кентавр""","","","",""
"                    Вибротрамбовка ""Кентавр ВТ95""","38818","22714","","заканчиваются"
"                Колуны ""Кентавр""","","","",""
"                    Колун для тротуарной плитки Кентавр КТП-320У","45118","6427","","достаточно"
"                    Колун для тротуарной плитки Кентавр КТП-420У","45119","6831","","достаточно"
"                Шовнарезчики ""Кентавр""","","","",""
"                    Шовнарезчик ""Кентавр ШВ 450П""","46768","24752","","заканчиваются"
"        Тачки","","","",""
"             Тачки","","","",""
"                Тачка двухколесная 100/250","16143","920","","нет"
"                Тачка двухколесная 65/130","12543","805","","достаточно"
"                Тачка двухколесная 65/130 зеленая","16751","751","","заканчиваются"
"                Тачка двухколесная 85/150","13355","905","","заканчиваются"
"                Тачка двухколесная 85/150 зеленая","16750","905","","нет"
"                Тачка одноколесная 100/150","12541","753","","достаточно"
"                Тачка одноколесная 100/180","12702","758","","достаточно"
"                Тачка одноколесная 100/180 (К)","43676","839","","в резерве"
"                Тачка одноколесная 100/180 (М)","44494","836","","нет"
"                Тачка одноколесная 100/180 зеленая","16749","868","","нет"
"                Тачка одноколесная 100/190 зеленая","44385","870","","заканчиваются"
"                Тачка одноколесная 110/250","16144","1541","","нет"
"                Тачка одноколесная 65/100","12540","468","","достаточно"
"                Тачка одноколесная 65/100 зеленая","41983","437","","нет"
"                Тачка одноколесная 75/150","13354","587","","достаточно"
"                Тачка одноколесная 90/160 зеленая Limex","44927","733","","нет"
"            Тележка ВВ-200","17121","1091","","заканчиваются"
"        Триммеры","","","",""
"            Триммер электрический Vitals EZT 032m","47691","454","","нет"
"            Триммер электрический Vitals EZT 032s","51313","408","","заканчиваются"
"            Триммер электрический Vitals Master EZT 033m","47690","687","","нет"
"            Триммер электрический Vitals Master EZT 043s","51316","687","","в резерве"
"            Триммер электрический Vitals Master EZT 053s","40300","906","","нет"
"        Электроинструмент","","","",""
"            Инструмент","","","",""
"                Дрели электрические","","","",""
"                    Дрель электрическая  Vitals Et 1350KN","44110","443","","нет"
"                    Дрель электрическая  Vitals Et 1360KNc","44111","484","","нет"
"                    Дрель электрическая  Vitals Et 1375KN","44112","565","","заканчиваются"
"                    Дрель электрическая  Vitals Et 1381KN","44113","619","","заканчиваются"
"                    Дрель электрическая  Vitals Um 1050KN","44118","440","","нет"
"                    Дрель электрическая  Vitals-Master Et 2105YED","44691","1286","","нет"
"                    Дрель электрическая  Vitals-Master Et 2650YE","44693","679","","заканчиваются"
"                    Дрель электрическая  Vitals-Master Et 2850YE","44692","948","","заканчиваются"
"                    Дрель электрическая  Vitals-Master Et1380HL","43111","759","","заканчиваются"
"                    Дрель электрическая  Vitals-Master Um 2750YE","44694","960","","заканчиваются"
"                    Дрель электрическая  Vitals-Master Um1045HL","43110","520","","заканчиваются"
"                    Дрель-миксер электрическая Vitals-Master Em 1285BR","45766","1459","","нет"
"                    Дрель-миксер электрическая Vitals-Master Em 1414BR","45767","2054","","нет"
"                Дрели-шуруповерты аккумуляторные и сетевые","","","",""
"                    Дрель-шуруповерт аккумуляторная Vitals Master AUmd 12/2dn ","40258","1001","","нет"
"                    Дрель-шуруповерт аккумуляторная Vitals Master AUmd 14/2dn ","40259","1115","","достаточно"
"                    Дрель-шуруповерт аккумуляторная Vitals Master AUmd 18/2dn ","40260","1230","","нет"
"                    Дрель-шуруповерт аккумуляторная Vitals Master AUmo 12/2dli ","40261","1230","","нет"
"                    Дрель-шуруповерт аккумуляторная Vitals Master AUmo 12/2dn ","40255","972","","достаточно"
"                    Дрель-шуруповерт аккумуляторная Vitals Master AUmo 14/2dli ","40262","1430","","нет"
"                    Дрель-шуруповерт аккумуляторная Vitals Master AUmo 14/2dn ","40256","1030","","достаточно"
"                    Дрель-шуруповерт аккумуляторная Vitals Master AUmo 18/2dn ","40257","1173","","нет"
"                    Дрель-шуруповерт аккумуляторная Vitals Professional AUpo 10/2nli","41709","1633","","достаточно"
"                    Дрель-шуруповерт аккумуляторная Vitals Professional AUpo 14/2nli","41710","1815","","нет"
"                    Дрель-шуруповерт аккумуляторная Vitals Professional AUpo 18/2nli","41711","1973","","нет"
"                    Дрель-шуруповерт аккумуляторная Vitals-Master  ASH-12D2S","8336","858","","нет"
"                    Дрель-шуруповерт аккумуляторная Vitals-Master ASH-18D","7574","1001","","нет"
"                    Дрель-шуруповерт аккумуляторная Vitals-Master ASH-18D2S","9008","1058","","нет"
"                    Дрель-шуруповерт электрический Vitals Us 1032MG Dual Speed Pro+","51492","643","","нет"
"                    Дрель-шуруповерт электрический Vitals Us 1030MG","46809","556","","достаточно"
"                Лобзики","","","",""
"                    Лобзик электрический Vitals Ef 5550KN","44119","431","","нет"
"                    Лобзик электрический Vitals-Master Ef5562HL","43113","1067","","нет"
"                Машины шлифовальные","","","",""
"                    Машина  шлифовальная Vitals Es9323HL","43112","756","","заканчиваются"
"                    Машина шлифовальная прямая аккумуляторная Vitals Master Eu 1022mli","46808","987","","достаточно"
"                Многофункциональный инструмент","","","",""
"                    Аккумулятор lu 1016mli","47335","413","","заканчиваются"
"                    Бумага шлифовальная (3шт.) lu 1016mli","47336","6","","достаточно"
"                    Инструмент многофункциональный Vitals Master lu 1016mli","46807","1402","","достаточно"
"                    Пильное полотно по дереву (узкое) lu 1016mli","47339","24","","достаточно"
"                    Пильное полотно сегментированное твердосплавное lu 1016mli","47337","48","","достаточно"
"                    Платформа шлифовальная треугольная lu 1016mli","47338","48","","достаточно"
"                Молотки отбойные","","","",""
"                    Молоток отбойный электрический Vitals Master At 1550DS","45763","4637","","нет"
"                Перфораторы","","","",""
"                    Перфоратор Vitals-Master Ra 2462HB","41808","1133","","нет"
"                    Перфоратор Vitals-Master Ra 2680HB","41809","1334","","нет"
"                    Перфоратор Vitals-Master Ra 2685DS","45765","1384","","нет"
"                    Перфоратор Vitals-Master Ra 2882HB","41810","1334","","нет"
"                    Перфоратор Vitals-Master Ra 2882HBp","41811","1540","","нет"
"                    Перфоратор Vitals-Master Ra 3212DS","45764","1752","","нет"
"                Пилы циркулярные","","","",""
"                    Пила отрезная  Vitals-Master Gr3525HL","43114","2359","","заканчиваются"
"                    Пила циркулярная Vitals-Master Rg2320HLa","43108","1680","","нет"
"                    Пила циркулярная Vitals-Master Rg2520HL","43109","1740","","нет"
"                Станины для УШМ","","","",""
"                    Станина для УШМ Vitals SLs 125J","44690","437","","нет"
"                    Станина для УШМ Vitals SLs 230J","44688","574","","нет"
"                    Станина для УШМ Vitals SLs 230Ja","44689","1232","","нет"
"                УШМ","","","",""
"                    УШМ  Vitals-Master Ls1272HL","43106","786","","достаточно"
"                    УШМ  Vitals-Master Ls1286HLv","43105","831","","достаточно"
"                    УШМ  Vitals-Master Ls1512HL","46019","1112","","достаточно"
"                    УШМ  Vitals-Master Ls1814HLv","46020","1226","","достаточно"
"                    УШМ  Vitals-Master Ls2320HL","46021","1854","","достаточно"
"                    УШМ  Vitals-Master Ls2323HL","43107","2033","","нет"
"                    УШМ Vitals Ls 1265KN","44114","484","","нет"
"                    УШМ Vitals Ls 1280KN","44115","565","","нет"
"                    УШМ Vitals Ls 1290KN","44116","598","","нет"
"                    УШМ Vitals Ls 2320KN","44117","1202","","заканчиваются"
"                Фрезеры","","","",""
"                    Фрезер вертикальный Vitals-Master Ev 1216YE","44695","1447","","нет"
"        Электрокосы ","","","",""
"            Электрокоса Vitals Master EZT-124s","40304","1689","","нет"
"            Электрокоса Vitals Master EZT-124vrs","47665","1846","","достаточно"
"            Электрокоса Vitals Master EZT-124vs","40305","1782","","в резерве"
"            Электрокоса Кентавр СК-1035Э","40302","1348","","нет"
"            Электрокоса Кентавр СК-1238Э","47632","1377","","нет"
"            Электрокоса Кентавр СК-1242Э","40303","1407","","нет"
"            Электрокоса Кентавр СК-1438Э","47664","1439","","нет"
"        Электропилы","","","",""
"            Высоторез электрический ""Vitals Master EA7125s""","41715","2097","","достаточно"
"            Пила электрическая ""Limex""","","","",""
"                Пила электрическая Limex ELp 1812е                                           ►НОВИНКА◄","51356","1179","","нет"
"                Пила электрическая Limex Pro Line ELp 2816р                             ►НОВИНКА◄","51312","1835","","нет"
"            Пила электрическая ""Vitals""","","","",""
"            Пила электрическая Vitals EKZ 2040                                                  ►НОВИНКА◄","51865","1572","","достаточно"
"            Пила электрическая Vitals Master EKZ 2245","47666","2033","","заканчиваются"
"            Пила электрическая Vitals Master EKZ 2440","16596","2126","","заканчиваются"
"            Пила электрическая ""Кентавр""","","","",""
"                Пила электрическая Кентавр СП-204","40299","1376","","достаточно"
"                Пила электрическая Кентавр СП-204ТМ","50603","1313","","достаточно"
"                Пила электрическая Кентавр СП-224","16595","1750","","нет"
"                Пила электрическая Кентавр СП-244П","51314","1626","","достаточно"
